id,catcher_id,credit_amount,wallet_amount,subscription_type,plan_type,is_unlimited,premium_storage,trial_account_type,gst_code,billing_cycle,billing_cycle_status,created_at,updated_at
3336,5261,,100.0,0,0,0,0,0.0,,,0,2021-05-09 15:01:52,2021-05-09 15:01:52
3337,5262,,500000.0,0,0,1,0,0.0,,,0,2021-05-10 04:21:45,2021-05-11 05:55:09
3338,5269,,60.0,0,1,0,0,0.0,10AABCU9603R1Z2,,0,2021-05-11 12:22:53,2021-05-11 12:22:53
3339,5274,,500000.0,0,0,1,0,0.0,,,0,2021-05-12 10:51:45,2021-05-12 10:51:45
3340,5275,,105.0,0,0,0,0,0.0,,,0,2021-05-12 14:04:25,2021-05-12 14:04:25
3341,5276,,105.0,0,0,0,0,0.0,,,0,2021-05-12 14:18:18,2021-05-12 14:18:18
3342,5277,,500000.0,0,1,1,0,0.0,29AAACC1206D2ZB,,0,2021-05-13 05:40:53,2021-05-14 08:12:49
3343,5278,,500000.0,0,1,1,0,0.0,06AAAAA0000A1Z5,,0,2021-05-14 15:31:50,2021-05-14 15:31:50
3344,5279,,500000.0,0,1,1,0,0.0,21AABCU9603R1ZZ,,0,2021-05-15 06:11:39,2021-05-15 06:11:39
3345,5280,,60.0,0,1,0,0,0.0,34AABCU9603R1ZS,,0,2021-05-15 06:18:50,2021-05-15 06:18:50
3346,5281,,500000.0,0,1,1,0,0.0,21AABCU9603R1ZZ,,0,2021-05-15 06:31:31,2021-05-15 06:31:31
3347,5282,,500150.0,0,1,0,0,0.0,17AABCU9603R1ZO,,0,2021-05-15 06:44:18,2021-06-30 12:57:10
3348,5283,,100.0,0,0,0,0,0.0,,,0,2021-05-15 06:47:02,2021-05-15 06:47:02
3349,5284,,500000.0,0,0,1,0,0.0,,,0,2021-05-15 09:52:45,2021-05-15 09:52:45
3350,5285,,500000.0,0,1,1,0,0.0,17AABCU9603R1ZO,,0,2021-05-16 05:34:41,2021-05-16 05:34:41
3351,5286,,500000.0,0,1,1,0,0.0,23AABCU9603R1ZV,,0,2021-05-16 05:39:24,2021-05-16 05:39:24
3352,5287,,500000.0,0,1,1,0,0.0,27AABCU9603R1ZN,,0,2021-05-16 05:52:27,2021-05-16 05:52:27
3353,5288,,500000.0,0,1,1,0,0.0,21AABCU9603R1ZZ,,0,2021-05-16 06:18:14,2021-05-16 06:18:14
3354,5289,,500000.0,0,1,1,0,0.0,34AABCU9603R1ZS,,0,2021-05-16 06:30:00,2021-05-16 06:30:00
3355,5290,,500000.0,0,1,1,0,0.0,21AABCU9603R1ZZ,,0,2021-05-16 06:55:52,2021-05-16 06:55:52
3356,5292,,500000.0,0,1,1,0,0.0,09AAAAA0000A1Z5,,0,2021-05-17 10:11:04,2021-05-17 10:11:04
3357,5293,,500000.0,0,1,1,0,0.0,06AAAAA0000A1Z5,,0,2021-05-17 11:22:54,2021-05-18 13:10:14
3358,5294,,500000.0,0,1,1,0,0.0,10AABCU9603R1Z2,,0,2021-05-21 05:34:28,2021-05-21 05:44:26
3359,5295,,500000.0,0,1,1,0,0.0,22AABCU9603R1ZX,,0,2021-05-24 12:26:09,2021-05-24 12:26:09
3360,5296,,60.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-05-25 09:48:51,2021-05-25 09:48:51
3361,5297,,200.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 05:20:57,2021-06-14 05:23:11
3362,5299,,200.0,0,0,0,0,0.0,,,0,2021-06-14 05:33:31,2021-06-14 05:33:31
3363,5300,,500000.0,0,1,1,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 05:44:07,2021-06-14 05:45:48
3364,5302,,200.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 06:01:33,2021-06-14 06:03:27
3365,5304,,200.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 06:09:45,2021-06-14 06:16:27
3366,5306,,200.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 06:24:28,2021-06-14 06:26:18
3367,5308,,200.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 06:54:00,2021-06-14 07:00:35
3368,5310,,3500.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 09:50:12,2021-06-14 11:48:20
3369,5312,,200.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 11:53:06,2021-06-14 11:55:26
3370,5314,,800.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 12:14:50,2021-06-14 12:34:43
3371,5316,,200.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 13:19:07,2021-06-14 13:20:55
3372,5318,,200.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 13:26:32,2021-06-14 13:28:22
3373,5320,,200.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 13:49:25,2021-06-14 13:52:08
3374,5322,,1550.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 13:56:44,2021-06-14 15:11:33
3375,5324,,1395.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-14 15:15:48,2021-06-23 07:31:39
3376,5326,,500000.0,0,0,1,0,0.0,,,0,2021-06-17 10:16:43,2021-06-17 10:21:10
3377,5327,,200.0,0,0,0,0,0.0,,,0,2021-06-21 09:57:40,2021-06-21 09:57:40
3378,5328,,520.0,0,0,0,0,0.0,,,0,2021-06-21 09:58:20,2021-06-22 14:00:14
3379,5329,,50.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-21 11:12:27,2021-06-21 11:12:27
3380,5330,,150.0,0,1,0,0,0.0,07AAAAA0000A1Z5,,0,2021-06-21 12:50:29,2021-06-21 12:50:29
3381,5331,,395.0,0,1,0,0,0.0,22ACCJH9788N2Z2,,0,2021-06-22 13:46:24,2021-06-22 13:47:54
3382,5332,,520.0,0,0,0,0,0.0,,,0,2021-06-22 13:55:05,2021-06-23 07:05:04
3383,5333,,659.0,0,1,0,0,0.0,23AAAAA0000A1Z5,,0,2021-06-23 04:45:58,2021-08-02 07:03:07
3384,5335,,1910.0,0,0,0,0,0.0,,,0,2021-06-23 06:25:13,2022-09-14 07:51:43
3385,5337,,421.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-06-23 07:27:29,2021-06-23 07:43:57
3386,5339,,300.0,0,0,0,0,0.0,,,0,2021-06-23 09:19:32,2021-06-23 09:25:38
3387,5340,,150.0,0,1,0,0,0.0,23AAAAA0000A1Z5,,0,2021-06-23 09:22:48,2021-06-23 09:22:48
3388,5341,,195.0,0,0,0,0,0.0,,,0,2021-06-23 09:26:04,2021-09-30 05:56:42
3389,5342,,50.0,0,1,0,0,0.0,12qwert1234q1za,,0,2021-06-23 09:27:32,2021-06-23 09:27:32
3390,5343,,200.0,0,0,0,0,0.0,,,0,2021-06-23 09:31:47,2021-06-23 09:31:47
3391,5344,,10600.0,0,0,0,0,0.0,,,0,2021-06-23 09:33:52,2021-07-21 05:09:58
3392,5345,,200.0,0,0,0,0,0.0,,,0,2021-06-23 09:37:30,2021-06-23 09:37:30
3393,5346,,200.0,0,1,0,0,0.0,27yhgtt7899h1zl,,0,2021-06-23 09:53:58,2021-06-23 09:53:58
3394,5350,,200.0,0,0,0,0,0.0,,,0,2021-06-23 10:54:09,2021-06-23 10:54:09
3395,5352,,50.0,0,1,0,0,0.0,27hfhfb8909h1zl,,0,2021-06-23 11:09:21,2021-06-23 11:09:21
3396,5354,,200.0,0,0,0,0,0.0,,,0,2021-06-23 14:53:17,2021-06-23 14:53:17
3397,5355,,10.0,0,0,0,0,0.0,,,0,2021-06-24 12:27:19,2021-06-24 12:27:19
3398,5356,,506.0,0,1,0,0,0.0,12qwert1234q1za,,0,2021-06-28 06:10:10,2021-07-01 08:51:32
3399,5358,,500000.0,0,0,1,0,0.0,,,0,2021-06-28 08:01:40,2021-06-30 12:47:22
3400,5360,,300.0,0,1,0,0,0.0,18AABCU9603R1ZM,,0,2021-06-28 11:29:50,2021-06-30 13:02:20
3401,5361,,200.0,0,0,0,0,0.0,,,0,2021-06-28 11:39:25,2021-06-28 11:39:25
3402,5362,,200.0,0,0,0,0,0.0,,,0,2021-06-28 11:41:54,2021-06-28 11:41:54
3403,5363,,500000.0,0,0,1,0,0.0,,,0,2021-06-28 12:04:59,2021-06-28 12:04:59
3404,5368,,420.0,0,0,0,0,0.0,,,0,2021-06-29 04:42:13,2021-07-16 06:46:50
3405,5369,,500000.0,0,0,1,0,0.0,,,0,2021-06-29 04:51:12,2021-06-30 12:55:11
3406,5371,,500270.0,0,0,1,0,0.0,,,0,2021-06-29 04:53:08,2021-06-29 05:13:33
3407,5374,,500000.0,0,0,1,0,0.0,,,0,2021-06-29 05:41:06,2021-06-29 05:41:06
3408,5375,,200.0,0,0,0,0,0.0,,,0,2021-06-29 11:55:22,2021-06-29 11:55:22
3409,5376,,200.0,0,1,0,0,0.0,12qwert1234q1za,,0,2021-06-29 12:54:54,2021-06-29 12:55:58
3410,5377,,500000.0,0,0,1,0,0.0,,,0,2021-06-29 13:05:07,2021-06-29 13:06:38
3411,5378,,35.0,0,1,0,0,0.0,27hjhjg8978h1zl,,0,2021-06-30 06:40:02,2021-06-30 10:01:56
3412,5380,,101.0,0,1,0,0,0.0,12qwert1234q1za,,0,2021-06-30 07:35:43,2021-07-05 08:26:00
3413,5381,,200.0,0,0,0,0,0.0,,,0,2021-06-30 10:13:29,2021-06-30 10:13:29
3414,5382,,57.0,0,1,0,0,0.0,06asdfg1234s1z2,,0,2021-07-01 04:45:37,2021-07-13 06:26:45
3415,5385,,200.0,0,0,0,0,0.0,,,0,2021-07-01 05:10:30,2021-07-01 05:10:30
3416,5386,,600.0,0,0,0,0,0.0,,,0,2021-07-01 06:12:28,2021-07-01 06:40:03
3417,5389,,96.0,0,0,0,0,0.0,,,0,2021-07-01 06:44:16,2021-08-04 11:45:36
3418,5391,,150.0,0,1,0,0,0.0,18asdfg1234s1z2,,0,2021-07-01 11:44:49,2021-07-01 11:44:49
3419,5393,,410.0,0,0,0,0,0.0,,,0,2021-07-02 10:50:22,2021-07-02 10:56:09
3420,5394,,500000.0,0,0,1,0,0.0,,,0,2021-07-05 06:27:29,2021-07-06 05:25:58
3421,5395,,50.0,0,1,0,0,0.0,22ACCJH9788N2Z2,,0,2021-07-05 10:48:14,2021-07-05 10:48:14
3422,5397,,145.0,0,1,0,0,0.0,27thrgr3456h1zl,,0,2021-07-06 04:35:28,2021-07-07 14:20:24
3423,5401,,499998.0,0,0,1,0,0.0,,,0,2021-07-06 08:34:15,2021-07-14 06:48:48
3424,5403,,1597.0,0,1,0,0,0.0,06hdhff4322g1zl,,0,2021-07-07 05:27:35,2021-07-22 12:41:22
3425,5404,,698.0,0,1,0,0,0.0,06asdfg1234d1z2,,0,2021-07-07 05:33:59,2021-07-15 05:06:01
3426,5405,,210.0,0,0,0,0,0.0,,,0,2021-07-07 05:38:25,2021-07-07 09:43:09
3427,5406,,500000.0,0,0,1,0,0.0,,,0,2021-07-07 05:39:10,2021-07-07 05:39:10
3428,5407,,150.0,0,1,0,0,0.0,06fvhdj1234h1zl,,0,2021-07-07 05:40:06,2021-07-07 05:40:06
3429,5408,,500000.0,0,0,1,0,0.0,,,0,2021-07-07 05:40:19,2021-07-07 06:55:07
3430,5409,,150.0,0,1,0,0,0.0,06hgvfn1122h1zl,,0,2021-07-07 06:00:56,2021-07-07 06:00:56
3431,5410,,150.0,0,1,0,0,0.0,06hrtrg8394h1zl,,0,2021-07-07 06:52:45,2021-07-07 06:52:45
3432,5411,,56.0,0,1,0,0,0.0,14asdfg1234s1z2,,0,2021-07-07 07:32:30,2021-07-07 07:39:14
3433,5413,,58.0,0,1,0,0,0.0,14asdfg1234s1z2,,0,2021-07-07 08:48:46,2021-07-07 09:28:21
3434,5414,,500000.0,0,0,1,0,0.0,,,0,2021-07-07 10:21:51,2021-07-07 12:36:18
3435,5416,,141.0,0,1,0,0,0.0,06asdfg1234s1z2,,0,2021-07-07 10:36:11,2021-07-12 09:27:27
3436,5417,,500008.0,0,0,1,0,0.0,,,0,2021-07-07 11:29:50,2021-09-20 07:33:37
3437,5418,,500000.0,0,0,1,0,0.0,,,0,2021-07-07 11:51:23,2021-07-07 11:51:23
3438,5419,,500000.0,0,0,1,0,0.0,,,0,2021-07-07 11:57:29,2021-07-07 12:06:40
3439,5420,,10.0,0,0,0,0,0.0,,,0,2021-07-08 05:08:06,2021-07-08 05:08:06
3440,5421,,0.0,0,0,0,0,0.0,,,0,2021-07-08 05:55:06,2021-07-08 06:33:58
3441,5423,,50.0,0,1,0,0,0.0,12qwert1234q1za,,0,2021-07-08 07:34:02,2021-07-08 07:34:02
3442,5424,,62.0,0,1,0,0,0.0,02qwert1234q1za,,0,2021-07-08 07:45:07,2021-07-13 09:23:04
3443,5425,,148.0,0,1,0,0,0.0,06hjssa1234s1z1,,0,2021-07-08 08:05:16,2021-07-08 11:12:43
3444,5426,,500000.0,0,0,1,0,0.0,,,0,2021-07-08 09:53:17,2021-07-08 09:53:17
3445,5428,,115.0,0,1,0,0,0.0,08AAAAA0000A1Z5,,0,2021-07-09 04:28:15,2021-07-09 10:12:03
3446,5429,,50.0,0,1,0,0,0.0,06asdfg1234d1z2,,0,2021-07-09 04:29:19,2021-07-09 04:29:19
3447,5430,,134.0,0,1,0,0,0.0,06asdfg1234s1z2,,0,2021-07-09 04:37:53,2021-07-09 11:10:29
3448,5431,,500000.0,0,1,1,0,0.0,18asdfg1234s1z2,,0,2021-07-09 04:46:00,2021-07-09 04:46:00
3449,5432,,50.0,0,1,0,0,0.0,06thyrg4323g1zl,,0,2021-07-09 04:53:36,2021-07-09 04:53:36
3450,5435,,5.0,0,0,0,0,1.0,,,0,2021-07-09 06:44:47,2021-07-09 06:44:47
3451,5436,,3560.0,0,0,0,0,1.0,,,0,2021-07-09 07:52:57,2021-07-09 08:47:47
3452,5437,,200.0,0,0,0,0,0.0,,,0,2021-07-09 10:21:58,2021-07-09 10:21:58
3453,5438,,150.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-12 04:42:54,2021-07-12 04:42:54
3454,5441,,48.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-12 05:17:51,2021-07-12 08:21:56
3455,5449,,5.0,0,1,0,0,0.0,06asdfg1234s1z2,,0,2021-07-12 07:33:09,2021-07-12 08:38:01
3456,5453,,205.0,0,0,0,0,0.0,,,0,2021-07-12 08:25:07,2021-07-14 13:03:14
3457,5454,,5.0,0,1,0,0,1.0,06thfer6543r1zl,,0,2021-07-12 08:25:58,2021-07-12 08:25:58
3458,5457,,10.0,0,1,0,0,1.0,06tgrhr3342b1zl,,0,2021-07-12 08:45:34,2021-07-12 08:45:34
3459,5458,,5.0,0,0,0,0,1.0,,,0,2021-07-12 08:52:35,2021-07-12 08:52:35
3460,5461,,209.0,0,0,0,0,0.0,,,0,2021-07-12 09:57:40,2021-07-23 06:53:46
3461,5462,,500000.0,0,1,1,0,0.0,06AAAAA0000A1Z5,,0,2021-07-13 05:00:28,2021-07-13 05:00:28
3462,5463,,62.0,0,1,0,0,0.0,06asdfg1234s1z2,,0,2021-07-13 05:07:51,2021-07-13 12:52:13
3463,5464,,500000.0,0,1,1,0,0.0,06asdfg1234s1z3,,0,2021-07-13 06:41:50,2021-07-13 06:41:50
3464,5465,,500000.0,0,0,1,0,0.0,,,0,2021-07-13 06:51:59,2021-07-13 07:08:40
3465,5466,,395.0,0,1,0,0,0.0,06thgfr6789h1zl,,0,2021-07-13 07:05:01,2021-07-13 07:06:16
3466,5470,,500000.0,0,1,1,0,0.0,22AAAAA0000A1Z5,,0,2021-07-13 09:25:44,2021-07-13 10:05:56
3467,5473,,500000.0,0,0,1,0,0.0,,,0,2021-07-13 10:32:03,2021-07-13 10:47:56
3468,5474,,740.0,0,0,0,0,0.0,,,0,2021-07-13 11:35:39,2021-07-13 12:45:46
3469,5475,,50.0,0,1,0,0,0.0,06asdfg1234d1z2,,0,2021-07-13 13:04:01,2021-07-13 13:04:01
3470,5476,,50.0,0,1,0,0,0.0,22ACCJH9788N2Z2,,0,2021-07-14 04:39:48,2021-07-14 04:39:48
3471,5477,,50.0,0,1,0,0,0.0,06asdfg1234s1z2,,0,2021-07-14 04:59:13,2021-07-14 04:59:13
3472,5478,,500000.0,0,0,1,0,0.0,,,0,2021-07-14 05:03:41,2021-07-14 05:03:41
3473,5479,,50.0,0,0,0,0,1.0,,,0,2021-07-14 06:03:03,2021-07-14 06:03:03
3474,5480,,51.0,0,0,0,0,0.0,,,0,2021-07-14 06:34:50,2021-07-14 06:34:50
3475,5482,,5.0,0,1,0,0,1.0,14asdfg1234s1z2,,0,2021-07-14 07:57:24,2021-07-14 07:57:24
3476,5483,,5.0,0,0,0,0,1.0,,,0,2021-07-14 08:16:53,2021-07-14 08:16:53
3477,5485,,250.0,0,0,0,0,0.0,,,0,2021-07-14 12:40:24,2021-07-14 12:40:24
3478,5486,,10.0,0,0,0,0,1.0,,,0,2021-07-14 12:42:37,2021-07-14 12:42:37
3479,5487,,100.0,0,0,0,0,0.0,,,0,2021-07-14 12:45:28,2021-07-14 12:45:28
3480,5488,,10.0,0,0,0,0,0.0,,,0,2021-07-15 04:31:04,2021-07-15 04:31:04
3481,5489,,500000.0,0,0,1,0,0.0,,,0,2021-07-15 04:41:50,2021-07-15 06:40:44
3482,5490,,150.0,0,0,0,0,0.0,,,0,2021-07-15 04:44:07,2021-07-15 04:44:07
3483,5491,,10.0,0,0,0,0,0.0,,,0,2021-07-15 04:46:53,2021-07-15 04:46:53
3484,5492,,390.0,0,1,0,0,0.0,06asdfg1234s1z3,,0,2021-07-15 05:03:21,2021-07-15 11:32:29
3485,5493,,500000.0,0,0,1,0,0.0,,,0,2021-07-15 06:10:46,2021-08-23 11:01:33
3486,5494,,500000.0,0,0,1,0,0.0,,,0,2021-07-15 06:48:11,2021-07-15 06:50:02
3487,5495,,500000.0,0,0,1,0,0.0,,,0,2021-07-15 06:54:01,2021-07-15 07:13:29
3488,5496,,500000.0,0,0,1,0,0.0,,,0,2021-07-15 06:58:39,2021-07-15 07:02:03
3489,5497,,50.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-15 09:18:33,2021-07-15 09:18:33
3490,5498,,50.0,0,1,0,0,0.0,18asdfg1234s1z2,,0,2021-07-16 04:33:13,2021-07-16 04:33:13
3491,5499,,150.0,0,1,0,0,0.0,06asdfg1234s5z2,,0,2021-07-16 04:39:31,2021-07-16 04:39:31
3492,5501,,14000.0,0,1,0,0,0.0,06asdfg1234s4z3,,0,2021-07-16 05:06:04,2021-07-16 10:14:53
3493,5502,,500000.0,0,1,1,0,0.0,18asdfg1234d1z2,,0,2021-07-16 07:31:52,2021-07-16 12:44:00
3494,5503,,500000.0,0,0,1,0,0.0,,,0,2021-07-16 08:16:55,2021-07-16 08:51:43
3495,5504,,200.0,0,1,0,0,0.0,22AABCU9603R1ZX,,0,2021-07-16 10:02:58,2021-07-16 12:22:24
3496,5505,,0.0,0,1,0,0,0.0,06asdfg1234d1z2,,0,2021-07-16 10:08:12,2021-07-16 10:09:47
3497,5506,,50.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-16 10:37:53,2021-07-16 10:37:53
3498,5507,,50.0,0,1,0,0,0.0,06asdfg1234s4z4,,0,2021-07-16 10:54:44,2021-07-16 11:09:02
3499,5508,,300.0,0,0,0,0,0.0,,,0,2021-07-16 11:02:52,2021-07-16 11:04:19
3500,5509,,10.0,0,0,0,0,0.0,,,0,2021-07-19 04:23:11,2021-07-19 04:23:11
3501,5510,,500000.0,0,0,1,0,0.0,,,0,2021-07-19 05:24:08,2021-08-10 04:59:51
3502,5511,,200.0,0,0,0,0,0.0,,,0,2021-07-19 05:40:22,2021-07-19 05:40:22
3503,5512,,500000.0,0,1,1,0,0.0,06hgtfy4568t1zl,,0,2021-07-19 05:47:50,2021-07-20 04:31:06
3504,5513,,75.0,0,1,0,0,0.0,07DDIPA9391G1ZC,,0,2021-07-19 06:04:20,2021-07-19 07:05:57
3505,5514,,500000.0,0,1,1,0,0.0,07DDIPA9391G1ZC,,0,2021-07-19 06:05:15,2021-07-19 10:55:32
3506,5515,,0.0,0,1,0,0,0.0,06thgft5678f1zl,,0,2021-07-19 06:33:00,2021-07-19 08:04:33
3507,5517,,545.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-19 08:53:04,2021-07-19 09:15:58
3508,5518,,50.0,0,1,0,0,0.0,23AAAAA0000A1Z5,,0,2021-07-19 09:09:31,2021-07-19 09:09:31
3509,5519,,500000.0,0,1,1,0,0.0,06AAAAA0000A1Z5,,0,2021-07-19 09:21:03,2021-07-19 09:21:03
3510,5520,,150.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-19 09:26:58,2021-07-19 09:26:58
3511,5521,,545.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-19 09:30:13,2021-07-19 09:31:48
3512,5522,,50.0,0,1,0,0,0.0,22AAAAA0000A1Z5,,0,2021-07-19 09:35:33,2021-07-19 09:35:33
3513,5523,,200.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-19 10:33:05,2021-07-19 10:33:59
3514,5524,,495.0,0,1,0,0,0.0,18asdfg1234z1z2,,0,2021-07-19 10:33:20,2021-07-20 10:02:45
3515,5526,,500000.0,0,1,1,0,0.0,06asdfg1234s1z2,,0,2021-07-20 04:35:34,2021-09-03 11:21:23
3516,5527,,50.0,0,1,0,0,0.0,06jrnej3456h2zl,,0,2021-07-20 08:19:10,2021-07-20 08:19:10
3517,5528,,150.0,0,1,0,0,0.0,27nebeb2345h1zl,,0,2021-07-20 08:29:32,2021-07-20 08:29:32
3518,5529,,839.0,0,1,0,0,0.0,06asdfg1234s1z2,,0,2021-07-21 04:28:35,2021-07-21 05:29:52
3519,5530,,248.0,0,1,0,0,0.0,06asdfg1234s1z2,,0,2021-07-21 05:21:51,2021-07-22 06:35:46
3520,5531,,150.0,0,1,0,0,0.0,23AAAAA0000A1Z5,,0,2021-07-21 05:28:58,2021-07-21 06:16:16
3521,5533,,395.0,0,1,0,0,0.0,06asdfg1234s1z2,,0,2021-07-21 07:19:24,2021-07-21 08:20:53
3522,5534,,401.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-21 09:51:43,2021-07-22 07:17:14
3523,5535,,50.0,0,1,0,0,0.0,18asdfg1234z1z2,,0,2021-07-21 11:16:58,2021-07-21 11:16:58
3524,5537,,1200.0,0,0,0,0,0.0,,,0,2021-07-21 13:59:49,2021-07-22 07:27:31
3525,5538,,145.0,0,1,0,0,0.0,18asdfg1234z1z1,,0,2021-07-22 05:55:06,2021-08-03 05:41:26
3526,5540,,400.0,0,0,0,0,0.0,,,0,2021-07-22 07:49:45,2021-07-22 09:57:41
3527,5541,,200.0,0,0,0,0,0.0,,,0,2021-07-22 10:13:42,2021-07-22 10:13:42
3528,5542,,200.0,0,0,0,0,0.0,,,0,2021-07-22 11:00:40,2021-07-22 11:00:40
3529,5543,,13200.0,0,0,0,0,0.0,,,0,2021-07-22 11:15:15,2021-07-22 12:53:27
3530,5544,,50.0,0,1,0,0,0.0,06asdfg1234s1z2,,0,2021-07-22 11:38:26,2021-07-22 11:38:26
3531,5545,,500000.0,0,0,1,0,0.0,,,0,2021-07-22 11:39:48,2021-07-22 11:39:48
3532,5546,,50.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-22 11:44:13,2021-07-22 11:44:13
3533,5547,,200.0,0,0,0,0,0.0,,,0,2021-07-22 11:55:01,2021-07-22 11:55:01
3534,5548,,200.0,0,0,0,0,0.0,,,0,2021-07-22 12:11:38,2021-07-22 12:11:38
3535,5549,,50.0,0,1,0,0,0.0,06asdfg1234s3z2,,0,2021-07-22 12:13:49,2021-07-22 12:13:49
3536,5550,,100.0,0,0,0,0,0.0,,,0,2021-07-22 12:18:39,2022-04-26 09:51:06
3537,5551,,200.0,0,0,0,0,0.0,,,0,2021-07-22 12:18:47,2021-07-22 12:18:47
3538,5552,,200.0,0,0,0,0,0.0,,,0,2021-07-22 12:26:23,2021-07-22 12:26:23
3539,5553,,200.0,0,0,0,0,0.0,,,0,2021-07-22 12:42:28,2021-07-22 12:42:28
3540,5554,,200.0,0,0,0,0,0.0,,,0,2021-07-22 13:19:22,2021-07-22 13:19:22
3541,5555,,200.0,0,0,0,0,0.0,,,0,2021-07-22 13:23:47,2021-07-22 13:23:47
3542,5556,,500000.0,0,0,1,0,0.0,,,0,2021-07-23 04:28:33,2021-07-23 04:28:33
3543,5557,,200.0,0,0,0,0,0.0,,,0,2021-07-23 04:59:43,2021-07-23 04:59:43
3544,5558,,50.0,0,1,0,0,0.0,06asdfg1234s2z4,,0,2021-07-23 05:09:30,2021-07-23 05:09:30
3545,5559,,200.0,0,0,0,0,0.0,,,0,2021-07-23 05:30:22,2021-07-23 05:30:22
3546,5560,,200.0,0,0,0,0,0.0,,,0,2021-07-23 06:51:25,2021-07-23 06:51:25
3547,5561,,200.0,0,0,0,0,0.0,,,0,2021-07-23 07:01:24,2021-07-23 07:01:24
3548,5562,,200.0,0,0,0,0,0.0,,,0,2021-07-23 07:06:38,2021-07-23 07:06:38
3549,5563,,200.0,0,0,0,0,0.0,,,0,2021-07-23 07:47:06,2021-07-23 07:47:06
3550,5564,,486.0,0,0,0,0,0.0,,,0,2021-07-26 04:32:29,2021-08-26 07:34:31
3551,5565,,500000.0,0,0,1,0,0.0,,,0,2021-07-26 04:56:15,2021-07-26 04:56:15
3552,5566,,200.0,0,0,0,0,0.0,,,0,2021-07-26 07:50:36,2021-07-26 07:50:36
3553,5567,,200.0,0,0,0,0,0.0,,,0,2021-07-26 07:52:05,2021-07-26 07:52:05
3554,5568,,100.0,0,0,0,0,0.0,,,0,2021-07-26 08:38:16,2021-10-01 12:02:17
3555,5569,,347.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-26 08:53:02,2022-05-20 12:04:09
3556,5570,,50.0,0,0,0,0,1.0,,,0,2021-07-26 09:03:09,2021-07-26 09:03:09
3557,5571,,500000.0,0,0,1,0,0.0,,,0,2021-07-26 09:12:43,2021-07-26 09:12:43
3558,5572,,50.0,0,0,0,0,0.0,,,0,2021-07-26 09:28:45,2021-07-26 09:28:45
3559,5575,,500000.0,0,1,1,0,0.0,18asdfg1234a1z2,,0,2021-07-27 05:54:14,2021-07-27 06:21:04
3560,5578,,499998.0,0,0,1,0,0.0,,,0,2021-07-27 10:16:23,2021-08-05 09:56:39
3561,5579,,150.0,0,1,0,0,0.0,22AABCU9603R1ZX,,0,2021-07-27 11:01:18,2021-07-27 11:01:18
3562,5580,,50.0,0,1,0,0,0.0,06AAAAA0000A1Z5,,0,2021-07-27 12:19:05,2021-07-27 12:19:05
3563,5581,,245.0,0,1,0,0,0.0,22AAAAA0000A1Z5,,0,2021-07-29 06:33:29,2021-08-17 06:46:39
3564,5583,,12.0,0,0,0,0,0.0,,,0,2021-07-29 10:09:40,2021-07-29 10:09:40
3565,5584,,2.0,0,0,0,0,0.0,,,0,2021-07-29 10:10:37,2021-07-29 10:10:37
3566,5585,,500000.0,0,0,1,0,0.0,,,0,2021-07-29 10:12:42,2021-08-20 10:44:23
3567,5587,,200.0,0,0,0,0,0.0,,,0,2021-07-30 08:06:41,2021-07-30 08:06:41
3568,5589,,395.0,0,1,0,0,0.0,22ACCJH9788N2Z2,,0,2021-07-30 08:48:29,2021-07-30 08:50:22
