catcher_id,jobma_catcher_company,jobma_functional,jobma_catcher_indus,jobma_catcher_title,jobma_catcher_otype,jobma_catcher_status,jobma_catcher_creation,jobma_catcher_type,is_premium,jobma_verified,subscription_status,sub_user,per_sub_user,live_interview_credit,pre_recorded_credit,ai_live_interview_credit,interview_cost_type,referral_credit,company_size,ai_live_interview
571,JWITS,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-02-01,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
572,Quikjobs,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-02-02,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
573,CV-Insider,Recruitment,Recruitment,0,Employer,0,2016-02-21,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
574,sheba,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-02-21,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
575,Select Source International,Other,Recruitment,0,1,1,2014-04-08,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
577,Select Source International,Other,Recruitment,0,1,1,2014-04-08,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
579,Montclair Community Hospital,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-02-26,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
580,Sungard Financial Systems,Administrative & Clerical,Accounting & Finance,0,Employer,1,2016-03-03,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
581,Nemo Enim Ipsam,IT & Software Development,IT-Software/Software Services,0,Employer,1,2016-03-11,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
582,ddadad,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-03-11,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
583,Akram,IT Software- ERP / CRM,"Computer (Hardware, Software, & IT)",0,Recruiting Firm,1,2016-03-15,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
584,Atrium Staffing,Human Resources,Research & Analysis,0,Recruiting Firm,1,2016-03-15,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
585,Triciel Technologies Pvt Ltd,IT & Software Development,IT-Software/Software Services,0,Employer,1,2016-03-23,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
586,Sticker Factory,Creative & Design,Printing & Publishing,0,Employer,1,2016-03-24,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
587,Zeliant,IT & Software Development,IT-Software/Software Services,0,Employer,0,2016-04-04,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
588,RO LTD,Retail,Accounting & Finance,0,Employer,0,2016-04-04,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
589,Lifecare Hospital,Accounting & Finance,Accounting & Finance,0,Employer,1,2016-04-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
590,Innotech Laser,Other,Manufacturing,0,Employer,1,2016-04-07,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
591,Acme,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-04-07,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
592,Dubal Holding LLC,Manufacturing,Manufacturing,0,Employer,1,2016-04-08,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
593,ABC Corporation,IT & Software Development,"Computer (Hardware, Software, & IT)",0,Employer,0,2016-04-10,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
594,Origin International SRL,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-04-12,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
595,JGCM Inc.,Construction,Construction,0,,1,2016-04-14,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
596,Sunrun,Sales,Accounting & Finance,0,Employer,1,2016-04-19,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
597,big ideas,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-04-19,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
598,Company m=name,IT & Software Development,"Computer (Hardware, Software, & IT)",0,Employer,0,2016-04-20,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
599,DPM & Co,Accounting & Finance,Accounting & Finance,0,Recruiting Firm,0,2016-04-21,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
601,"Ergo Sum Healthcare, Inc.",IT & Software Development,Medical & Health/Wellbeing Services,0,Employer,1,2016-04-28,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
602,Source Direction,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-04-28,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
603,Adam Huda Ads Agency,Accounting & Finance,Accounting & Finance,0,Ad Agency,0,2016-04-29,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
605,Hello,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-05-02,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
606,JWnrs,Accounting & Finance,Accounting & Finance,0,Ad Agency,0,2016-05-08,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
607,KIPL,IT & Software Development,Accounting & Finance,0,Employer,0,2016-05-11,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
608,Apartment Reviewers ,Real Estate,Accounting & Finance,0,Employer,0,2016-05-15,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
609,Thijssen ,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-05-16,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
610,Prestige,Accounting & Finance,Accounting & Finance,0,Recruiting Firm,0,2016-05-19,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
611,Jazz Marketing,Business,Business Services,0,Employer,0,2016-05-20,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
612,Supporttalent,Accounting & Finance,Accounting & Finance,0,Recruiting Firm,1,2016-05-24,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
614,WomenCorporateDirectors,Non-Profit,Other,0,Employer,0,2016-05-26,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
615,Mirne,Marketing & Media,Other,0,Employer,0,2016-05-31,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
616,Websterapp,IT & Software Development,"Computer (Hardware, Software, & IT)",0,Employer,0,2016-06-01,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
619,Amazon,IT & Software Development,Accounting & Finance,0,Employer,1,2016-06-02,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
621,Vasko,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-06-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
622,Select Source International,Other,Recruitment,0,1,1,2014-04-08,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
623,fdgdfg,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-06-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
624,Select Source International,Other,Recruitment,0,1,1,2014-04-08,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
625,Vasko Personal,Sales,Recruitment,0,Recruiting Firm,0,2016-06-09,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
626,SS solution,Accounting & Finance,Accounting & Finance,0,Recruiting Firm,0,2016-06-11,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
629,Select Source International,Consulting,Recruitment,0,Recruiting Firm,1,2016-06-20,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
630,abc company,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-06-21,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
631,SSNT,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-06-22,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
633,Team Velocity Marketing,Marketing & Media,Automotive,0,Ad Agency,1,2016-06-29,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
634,Gannett ,Marketing & Media,Advertising & PR Services,0,Employer,0,2016-06-30,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
635,papa Johns,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-06-30,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
636,Mitchell Morrison,Consulting,Education,0,,0,2016-07-02,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
637,CompuSource HCC,Consulting,"Computer (Hardware, Software, & IT)",0,Recruiting Firm,1,2016-07-05,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
638,ProVal Technologies,IT Application Programming / Maintenance,IT-Software/Software Services,0,Employer,1,2016-07-07,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
639,Proval Technologies,Accounting & Finance,Accounting & Finance,0,Employer,1,2016-07-08,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
641,ninehertz,Hospitality,Consumer Products,0,Employer,1,2016-07-13,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
642,abc,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-07-14,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
643,http://www.hcsgcorp.com,Management,Medical & Health/Wellbeing Services,0,Employer,1,2016-07-26,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
644,N/A,Accounting & Finance,Accounting & Finance,0,Recruiting Firm,0,2016-07-27,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
645,Joel Mikelionis,Engineering,Engineering,0,,0,2016-07-29,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
649,Innov8 Change ,Consulting,Business Services,0,,0,2016-08-16,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
650,Seagate,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-08-16,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
651,TR,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-08-20,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
652,PT Dumo Diagnostik Indonesia,Distribution,Chemicals,0,Employer,1,2016-08-22,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
653,Daimler Trucks north america,Engineering,Accounting & Finance,0,,0,2016-08-23,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
654,1974,Warehouse,Waste Management,0,Recruiting Firm,0,2016-08-24,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
655,University of Michigan-Dearborn,Engineering,Industrial,0,Employer,1,2016-08-24,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
656,De Souza Direct,Customer Service,Retail,0,Employer,0,2016-08-26,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
657,Sanver Group,Accounting & Finance,Accounting & Finance,0,Employer,1,2016-08-31,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
658,Einrot,Business,Business Services,0,Ad Agency,0,2016-09-02,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
659,Nine Square Prints i Pvt Ltd,Purchasing,Printing & Publishing,0,Employer,0,2016-09-03,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
660,The Strategic Sales Center,Accounting & Finance,Accounting & Finance,0,Employer,0,2016-09-07,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
662,Select Source International,Other,Recruitment,0,1,1,2014-04-08,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
663,Select Source International,Other,Recruitment,0,1,1,2014-04-08,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
664,dji consul,Consulting,Business Services,0,Employer,0,2016-09-19,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
665,Select Source International,Other,Recruitment,0,1,1,2014-04-08,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
666,Select Source International,Other,Recruitment,0,1,1,2014-04-08,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
668,Optima,Sales,Insurance,0,,0,2016-09-22,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
675,ABC Consulting,12,14,0,2,1,2016-10-03,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
677,Select Source International,Other,Recruitment,0,1,1,2014-04-08,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
687,visog,13,0,0,2,0,2016-10-16,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
688,Maladent Bt.,34,17,0,1,1,2016-10-17,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
691,Geekshore,,,0,,1,2016-10-27,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
692,DTAWAVE,12,4,0,1,1,2016-10-28,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
707,Cynet Systems,82,20|73,0,2,1,2016-11-08,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
708,GeekWave,2,1,0,1,1,2016-11-08,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
709,Select Source International 1,82,73,0,1,1,2016-11-09,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
710,Z Staffing,18,20,0,2,1,2016-11-09,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
711,Select Source International,,,0,1,1,2016-11-01,0,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
712,Select Source International,,,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
713,Select Source International,Consulting,Recruitment,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
714,Select Source International,Consulting,Recruitment,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
715,Select Source International,Consulting,Recruitment,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
716,Select Source International,Consulting,Recruitment,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
717,Select Source International,Consulting,Recruitment,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
718,Select Source International,Consulting,Recruitment,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
719,Select Source International,Consulting,Recruitment,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
720,Select Source International,Consulting,Recruitment,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
721,Select Source International,Consulting,Recruitment,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
722,Select Source International,Consulting,Recruitment,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
723,Leading MNC comapny,,,0,1,1,2016-11-11,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
724,our home transitional company,3,0,0,1,1,2016-11-11,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
725,Future Balloons,57,85,0,1,1,2016-11-16,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
726,SSI,14|15,15,0,1,1,2016-11-16,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
727,Geekshore,,,0,,1,2016-11-17,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
728,Rising Sun Energy Center,62,80,0,1,1,2016-11-18,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
730,Zagg Global,28,18,0,1,1,2016-11-22,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
731,600096,81,18,0,101,1,2016-11-23,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
732,SSI Testing,4|5|10,2|3|4,0,2,1,2016-11-24,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
737,Stellium Consulting India Pvt Ltd,22|25,23,0,1,0,2016-11-24,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
741,43243242,62,2,0,1,0,2016-11-26,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
742,66464,4|5|6,2|3|4,0,1,0,2016-11-30,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
745,Select Source International,,,0,1,1,2016-11-30,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
746,SSI,4|5|6|8,2|3|4,0,2,1,2016-11-30,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
747,Select Source International,,,0,1,1,2016-11-30,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
748,Select Source International,,,0,1,1,2016-11-30,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
749,RE,50|91,113,0,1,1,2016-11-30,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
750,DTAWAVE,,,0,,1,2016-12-05,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
751,Select Source International,,,0,1,1,2016-12-06,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
752,Select Source International,,,0,1,1,2016-12-06,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
753,Select Source International,,,0,1,1,2016-12-06,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
755,Viifie,13,36,0,1,1,2016-12-06,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
758,Transdev,102,121,0,1,1,2016-12-11,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
759,Gorgeous Gorgeous,9,15,0,1,1,2016-12-14,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
760,Belle Maison Agency,75,36,0,2,1,2016-12-19,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
761,Pinnacle Info Services PVT LTD,39,36,0,2,1,2016-12-20,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
763,Jobma LLc,22,24,0,1,1,2016-12-23,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
764,Sky Blue,8,76,0,2,1,2016-12-24,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
766,Jobma LLc,,,0,,1,2016-12-27,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
767,PT Aed Oil,4,1,0,2,1,2016-12-29,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
768,PT Angkasa Pura,13,1,0,1,1,2016-12-29,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
769,Career Buzz,6,1,0,1,1,2016-12-31,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
770,Select Source International,,,0,1,1,2017-01-04,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
771,NIH,34,28,0,1,0,2017-01-04,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
772,National Institutes of Health,74,28,0,1,1,2017-01-04,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
773,Groupon,23,72,0,1,1,2017-01-07,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
774,Alexion Pharmaceutical Company,34,43,0,2,1,2017-01-09,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
775,Xpert Conexions,66,36,0,2,1,2017-01-09,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
777,Select Source International,,,0,1,1,2017-01-12,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
778,Magid Glove & Safety Manufacturing Company LLC,54,105,0,1,1,2017-01-16,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
780,Acres Craft Cannabis ,34,107,0,1,1,2017-01-17,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
781,DTAwave,21,23,0,1,1,2017-01-18,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
782,Amin,78,23,0,1,1,2017-01-20,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
783,mahal,4,78,0,1,1,2017-01-20,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
784,TextRecruit,25,36,0,1,1,2017-01-24,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
785,bab,8,7,0,1,1,2017-01-27,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
787,Select Source International,,,0,1,1,2017-01-27,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
788,Precision Additives,57,8,0,1,1,2017-02-01,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
789,SELECT SOURCE INTERNATIONAL,69,98,0,2,0,2017-02-02,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
790,amazone,,,3,1,1,2017-02-03,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
791,websites,,,8,2,1,2017-02-03,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
792,1204,71,14,0,18,1,2017-02-04,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
793,Intention Consulting,41,2,0,1,1,2017-02-04,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
794,"Wonderlic, Inc",,,3,1,1,2017-02-06,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
795,Checkr Inc.,25,23,0,1,1,2017-02-06,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
796,rtyuijhh,,,4,1,1,2017-02-08,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
798,Select Source International,,,0,1,1,2017-02-28,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
799,eeeeeeeeeeeee,78,23,0,1,0,2017-03-02,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
800,SSI,4,10,0,1,0,2017-03-10,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
801,Tela Network,,,1,1,1,2017-03-18,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
802,Recrudio,76,1,0,1,0,2017-03-20,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
803,jobma,,,1,1,1,2017-03-24,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
804,Digi,,,2,1,1,2017-03-24,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
805,SSI,,,3,1,1,2017-03-27,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
806,ArteezHR Pvt. Ltd.,108,36,0,2,1,2017-04-06,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
807,Select Source International,,,0,1,1,2017-04-07,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
808,JOBMA,,,1,1,1,2017-04-14,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
809,Select Source International,,,0,,1,2017-04-19,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
810,Select Source International,,,0,,1,2017-04-19,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
813,Select Source International,,,0,,1,2017-04-20,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
814,NewStyle Communities,91,113,0,1,1,2017-04-20,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
815,JAC,35,90,8,,1,2017-04-26,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
816,Newsom,,,1,,1,2017-05-05,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
817,joe bloggs ltd,3,11,1,,1,2017-05-06,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
818,Bio-Rad Laboratories,13,80,2,1,1,2017-05-10,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
819,Elite Staffing Group LLC,59|60|74|78,1|23|28|36|82,1,,1,2017-05-18,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
820,Select Source International,,,0,1,1,2017-05-19,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
821,zain,,,1,,1,2017-05-25,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
822,IonIdea Inc,21|22|23|25|26|35|58,85,4,,1,2017-05-25,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
823,Corporate Press,35,32,4,,1,2017-05-30,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
824,Glenda Shop,,,7,1,1,2017-06-05,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
825,Lumata,21,64,2,,1,2017-06-05,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
826,TRINIDIGITAL,50,43,1,,1,2017-06-08,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
827,Industrial Fabrics,,,4,,1,2017-06-09,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
828,Recrudio,76,36,2,,0,2017-06-11,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
829,local testing,,,4,1,1,2017-06-12,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
830,adad,50,100,1,,1,2017-06-12,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
832,Sunnylife,94,37,2,1,1,2017-06-19,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
833,Hitachi India,,,0,1,1,2017-06-21,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
834,Looking For Value,6,82,8,,1,2017-06-26,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
837,faca export sl,,,2,,1,2017-06-28,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
838,select source internanional ,62,78,1,,0,2017-07-03,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
839,ABC,4,2,2,,-1,2017-07-04,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
840,Body Sculpting Clinics,52,79,1,,1,2017-07-11,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
841,Mavenco,95,36,1,,1,2017-07-11,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
842,Trigno,,,2,1,-1,2017-07-13,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
843,Skye,21,23,4,,-1,2017-07-18,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
844,Jobma,54,36,1,,1,2017-07-21,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
845,MyPost,40,23|24,1,,0,2017-07-24,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
846,DTAWAVE,,,0,,0,2017-07-25,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
847,Select Source International,76,23,2,,0,2017-07-27,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
848,Select Source International,,,0,1,0,2017-07-27,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
849,Select Source International,,,0,1,0,2017-07-27,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
850,Select Source International,,,0,1,0,2017-07-27,1,0,1,1,0,100,1.0,1.0,1.0,1,0,1-25,0
851,Select Source International,13,101,6,,0,2017-07-27,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
852,Easy Solution Services,52,56,2,,1,2017-07-30,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
853,Mindstree,4,7,2,,0,2017-07-31,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0
